Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2018,2018,30 to 39 years,Percent,32
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2018,2018,40 to 49 years,Percent,27
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2018,2018,50 to 59 years,Percent,13
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2018,2018,60 years or more,Percent,5
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2019,2019,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2019,2019,20 to 29 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2019,2019,30 to 39 years,Percent,37
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2019,2019,40 to 49 years,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2019,2019,50 to 59 years,Percent,16
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2019,2019,60 years or more,Percent,5
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2020,2020,0 to 19 years,Percent,2
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2020,2020,20 to 29 years,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2020,2020,30 to 39 years,Percent,34
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2020,2020,40 to 49 years,Percent,21
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2020,2020,50 to 59 years,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2020,2020,60 years or more,Percent,6
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),2021 (Jan to Sep),0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),2021 (Jan to Sep),20 to 29 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),2021 (Jan to Sep),30 to 39 years,Percent,30
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),2021 (Jan to Sep),40 to 49 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),2021 (Jan to Sep),50 to 59 years,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),2021 (Jan to Sep),60 years or more,Percent,6
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,2019,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,2019,20 to 29 years,Percent,25
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,2019,30 to 39 years,Percent,32
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,2019,40 to 49 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,2019,50 to 59 years,Percent,12
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,2019,60 years or more,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2020,2020,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2020,2020,20 to 29 years,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2020,2020,30 to 39 years,Percent,33
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2020,2020,40 to 49 years,Percent,28
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2020,2020,50 to 59 years,Percent,14
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2020,2020,60 years or more,Percent,4
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),2021 (Jan to Sep),0 to 19 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),2021 (Jan to Sep),20 to 29 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),2021 (Jan to Sep),30 to 39 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),2021 (Jan to Sep),40 to 49 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),2021 (Jan to Sep),50 to 59 years,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),2021 (Jan to Sep),60 years or more,Percent,n/a
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,30 to 39 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,40 to 49 years,Percent,24
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,60 years or more,Percent,7
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,30 to 39 years,Percent,28
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,40 to 49 years,Percent,21
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,60 years or more,Percent,9
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,20 to 29 years,Percent,16
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,30 to 39 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,40 to 49 years,Percent,24
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,60 years or more,Percent,7
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),2021 (Jan to Sep),0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),2021 (Jan to Sep),20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),2021 (Jan to Sep),30 to 39 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),2021 (Jan to Sep),40 to 49 years,Percent,25
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),2021 (Jan to Sep),50 to 59 years,Percent,21
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),2021 (Jan to Sep),60 years or more,Percent,7
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,0 to 19 years,Percent,2
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,30 to 39 years,Percent,15
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,40 to 49 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,50 to 59 years,Percent,30
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,60 years or more,Percent,15
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,0 to 19 years,Percent,3
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,20 to 29 years,Percent,15
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,30 to 39 years,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,40 to 49 years,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,50 to 59 years,Percent,27
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,60 years or more,Percent,16
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2018,2018,0 to 19 years,Percent,4
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2018,2018,20 to 29 years,Percent,35
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2018,2018,30 to 39 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2018,2018,40 to 49 years,Percent,13
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2018,2018,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2018,2018,60 years or more,Percent,4
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2019,2019,0 to 19 years,Percent,4
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2019,2019,20 to 29 years,Percent,15
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2019,2019,30 to 39 years,Percent,26
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2019,2019,40 to 49 years,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2019,2019,50 to 59 years,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2019,2019,60 years or more,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2020,2020,0 to 19 years,Percent,3
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2020,2020,20 to 29 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2020,2020,30 to 39 years,Percent,19
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2020,2020,40 to 49 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2020,2020,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2020,2020,60 years or more,Percent,13
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),0 to 19 years,Percent,0
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),20 to 29 years,Percent,33
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),30 to 39 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),40 to 49 years,Percent,13
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),50 to 59 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),60 years or more,Percent,8
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2020,2020,0 to 19 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2020,2020,20 to 29 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2020,2020,30 to 39 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2020,2020,40 to 49 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2020,2020,50 to 59 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2020,2020,60 years or more,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2021 (Jan to Sep),2021 (Jan to Sep),0 to 19 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2021 (Jan to Sep),2021 (Jan to Sep),20 to 29 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2021 (Jan to Sep),2021 (Jan to Sep),30 to 39 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2021 (Jan to Sep),2021 (Jan to Sep),40 to 49 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2021 (Jan to Sep),2021 (Jan to Sep),50 to 59 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2021 (Jan to Sep),2021 (Jan to Sep),60 years or more,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,2020,0 to 19 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,2020,20 to 29 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,2020,30 to 39 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,2020,40 to 49 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,2020,50 to 59 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,2020,60 years or more,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),0 to 19 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),20 to 29 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),30 to 39 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),40 to 49 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),50 to 59 years,Percent,Suppr.
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),60 years or more,Percent,Suppr.
Stimulants,Deaths,Type of stimulants,Total apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,Cocaine,Percent,69
