REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Aug-20,"Metro Vancouver, British Columbia",,Benzoylecgonine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978500,6.4.4,31.99,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Benzoylecgonine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978501,6.4.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Benzoylecgonine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978502,6.4.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Cocaine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978503,6.5.1,245.56,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Cocaine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978504,6.5.2,222.42,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Cocaine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978505,6.5.3,268.7,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Cocaine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978506,6.5.4,9.46,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Cocaine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978507,6.5.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Cocaine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978508,6.5.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978509,6.6.1,31.44,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978510,6.6.2,20.49,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978511,6.6.3,42.38,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978512,6.6.4,4.47,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),"Imputation rate, load per capita",Percentage,242,units,0,v1277978513,6.6.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Ecstasy (MDMA),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978514,6.6.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Morphine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978515,6.7.1,180.89,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Morphine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978516,6.7.2,174.57,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Morphine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978517,6.7.3,187.2,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Morphine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978518,6.7.4,2.58,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Morphine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978519,6.7.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Morphine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978520,6.7.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Codeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978521,6.8.1,248.65,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Codeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978522,6.8.2,241.02,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Codeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978523,6.8.3,256.27,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Codeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978524,6.8.4,3.12,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Codeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978525,6.8.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Codeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978526,6.8.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Methadone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978527,6.9.1,38.29,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Methadone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978528,6.9.2,36.24,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Methadone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978529,6.9.3,40.34,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Methadone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978530,6.9.4,0.78,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Methadone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978531,6.9.5,3,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Methadone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978532,6.9.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Oxycodone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978533,6.10.1,5.1,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Oxycodone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978534,6.10.2,3.7,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Oxycodone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978535,6.10.3,6.49,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Oxycodone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978536,6.10.4,0.53,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Oxycodone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978537,6.10.5,3,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Oxycodone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978538,6.10.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Fentanyl,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978539,6.11.1,17.94,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Fentanyl,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978540,6.11.2,15.19,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Fentanyl,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978541,6.11.3,20.7,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Fentanyl,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978542,6.11.4,1.12,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Fentanyl,"Imputation rate, load per capita",Percentage,242,units,0,v1277978543,6.11.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Fentanyl,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978544,6.11.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978545,6.12.1,0,E,,,2
Aug-20,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978546,6.12.2,,F,,,2
Aug-20,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978547,6.12.3,,F,,,2
Aug-20,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978548,6.12.4,,F,,,2
Aug-20,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),"Imputation rate, load per capita",Percentage,242,units,0,v1277978549,6.12.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,6-monoacetylmorphine (6-MAM),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978550,6.12.6,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Heroin,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978551,6.13.1,0,E,,,2
Aug-20,"Metro Vancouver, British Columbia",,Heroin,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978552,6.13.2,,F,,,2
Aug-20,"Metro Vancouver, British Columbia",,Heroin,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978553,6.13.3,,F,,,2
Aug-20,"Metro Vancouver, British Columbia",,Heroin,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978554,6.13.4,,F,,,2
Aug-20,"Metro Vancouver, British Columbia",,Heroin,"Imputation rate, load per capita",Percentage,242,units,0,v1277978555,6.13.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Heroin,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978556,6.13.6,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Acetylcodeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978557,6.14.1,0,E,,,2
Aug-20,"Metro Vancouver, British Columbia",,Acetylcodeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978558,6.14.2,,F,,,2
Aug-20,"Metro Vancouver, British Columbia",,Acetylcodeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978559,6.14.3,,F,,,2
Aug-20,"Metro Vancouver, British Columbia",,Acetylcodeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978560,6.14.4,,F,,,2
Aug-20,"Metro Vancouver, British Columbia",,Acetylcodeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978561,6.14.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Acetylcodeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978562,6.14.6,0,,,,0
Sep-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978059,1.1.1,271.14,,,,2
Sep-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978060,1.1.2,253.35,,,,2
Sep-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978061,1.1.3,288.94,,,,2
Sep-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978062,1.1.4,6.23,,,,2
Sep-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),"Imputation rate, load per capita",Percentage,242,units,0,v1277978063,1.1.5,8,,,,0
Sep-20,"Weighted average, cities measured",,THC-COOH (Cannabis metabolite),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978064,1.1.6,100,,,,0
Sep-20,"Weighted average, cities measured",,Methamphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978065,1.2.1,378.29,,,,2
Sep-20,"Weighted average, cities measured",,Methamphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978066,1.2.2,288.2,,,,2
Sep-20,"Weighted average, cities measured",,Methamphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978067,1.2.3,468.38,,,,2
Sep-20,"Weighted average, cities measured",,Methamphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978068,1.2.4,34.24,,,,2
Sep-20,"Weighted average, cities measured",,Methamphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978069,1.2.5,9,,,,0
Sep-20,"Weighted average, cities measured",,Methamphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978070,1.2.6,100,,,,0
Sep-20,"Weighted average, cities measured",,Amphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978071,1.3.1,55.67,,,,2
Sep-20,"Weighted average, cities measured",,Amphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978072,1.3.2,46.27,,,,2
Sep-20,"Weighted average, cities measured",,Amphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978073,1.3.3,65.07,,,,2
Sep-20,"Weighted average, cities measured",,Amphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978074,1.3.4,3.57,,,,2
Sep-20,"Weighted average, cities measured",,Amphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978075,1.3.5,8,,,,0
Sep-20,"Weighted average, cities measured",,Amphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978076,1.3.6,100,,,,0
Sep-20,"Weighted average, cities measured",,Benzoylecgonine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978077,1.4.1,687.79,,,,2
Sep-20,"Weighted average, cities measured",,Benzoylecgonine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978078,1.4.2,581.96,,,,2
Sep-20,"Weighted average, cities measured",,Benzoylecgonine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978079,1.4.3,793.61,,,,2
Sep-20,"Weighted average, cities measured",,Benzoylecgonine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978080,1.4.4,40.02,,,,2
Sep-20,"Weighted average, cities measured",,Benzoylecgonine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978081,1.4.5,8,,,,0
Sep-20,"Weighted average, cities measured",,Benzoylecgonine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978082,1.4.6,100,,,,0
Sep-20,"Weighted average, cities measured",,Cocaine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978083,1.5.1,191.27,,,,2
Sep-20,"Weighted average, cities measured",,Cocaine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978084,1.5.2,175.71,,,,2
Sep-20,"Weighted average, cities measured",,Cocaine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978085,1.5.3,206.82,,,,2
Sep-20,"Weighted average, cities measured",,Cocaine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978086,1.5.4,5.69,,,,2
